study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,gender,age,financial_stress,study_satisfaction,peer_competition,relationship_stress,sleep_problems,irritability,burnout_risk
9.2,9.9,2.2,2.2,2.9,5.0,1,32.0,4.0,2.0,3,1,5,2,Medium
3.5,6.6,3.5,8.3,2.89,1.0,1,32.0,1.0,5.0,4,3,3,3,Low
10.45,8.0,2.6,1.5,3.29,5.0,0,34.0,1.0,4.0,3,3,4,3,Medium
4.6,7.8,5.4,0.1,3.4,5.0,0,20.0,3.0,3.0,3,5,3,2,Low
9.7,5.4,2.9,5.4,3.56,5.0,0,34.0,1.0,4.0,1,1,3,1,High
9.3,7.2,3.4,2.5,3.03,5.0,0,20.0,5.0,5.0,5,5,5,5,Medium
5.05,5.8,3.6,3.2,3.22,5.0,1,18.0,5.0,5.0,2,2,4,3,Medium
9.0,5.6,5.9,3.8,2.93,5.0,1,33.0,4.0,1.0,3,2,2,1,High
7.95,8.0,3.9,3.5,2.78,1.0,1,21.0,4.0,2.0,1,1,1,1,Low
2.7,6.9,1.9,6.2,2.35,1.0,0,23.0,5.0,5.0,4,2,2,2,Low
4.65,6.5,3.9,0.6,3.24,5.0,0,26.0,3.0,4.0,1,5,4,2,Low
8.45,6.2,3.0,2.2,3.49,5.0,1,25.0,4.0,1.0,3,3,3,1,Medium
3.0,6.7,1.9,8.1,2.64,1.0,1,25.0,5.0,2.0,4,4,1,2,Low
7.6,8.0,3.8,0.6,3.26,5.0,1,29.0,4.0,3.0,2,1,1,4,Low
7.65,7.8,4.0,4.9,2.75,5.0,1,21.0,2.0,5.0,2,1,4,2,Low
5.0,7.9,0.3,4.9,3.25,5.0,1,19.0,1.0,1.0,5,2,4,2,Low
5.7,7.1,3.3,6.9,2.77,5.0,0,18.0,1.0,4.0,2,2,2,2,Low
9.3,8.2,2.0,4.3,3.14,5.0,1,29.0,4.0,4.0,4,5,5,1,Medium
8.1,5.1,4.2,4.3,3.48,5.0,0,31.0,2.0,3.0,2,3,4,4,High
4.45,9.1,2.5,1.7,2.88,5.0,0,33.0,4.0,3.0,2,1,3,1,Low
7.85,6.5,3.1,5.8,2.87,5.0,1,21.0,4.0,4.0,2,2,4,1,Low
3.9,5.5,5.6,3.2,2.88,5.0,0,34.0,4.0,2.0,3,1,4,1,Medium
7.8,8.2,1.9,3.6,3.46,5.0,1,18.0,4.0,3.0,1,1,3,4,Low
3.25,7.5,3.5,4.2,2.8,5.0,0,24.0,5.0,2.0,4,2,3,1,Low
7.7,6.3,0.4,11.7,2.53,1.0,1,25.0,5.0,5.0,1,1,5,5,Low
8.75,5.2,4.0,6.0,2.95,5.0,1,24.0,3.0,2.0,2,1,5,1,High
6.2,7.6,2.3,5.5,3.03,5.0,0,19.0,5.0,2.0,1,2,4,4,Low
8.9,10.0,2.4,3.3,3.43,5.0,1,27.0,3.0,1.0,3,5,4,5,Medium
7.4,7.3,4.3,2.3,2.83,5.0,1,26.0,1.0,3.0,4,3,1,4,Low
7.75,8.7,1.3,5.1,2.74,1.0,1,24.0,5.0,1.0,5,5,4,1,Low
6.45,7.3,0.2,5.6,3.32,5.0,1,20.0,5.0,1.0,2,1,4,3,Low
9.5,9.8,2.5,2.4,3.09,5.0,0,29.0,5.0,3.0,4,1,3,3,Medium
6.6,7.9,5.7,3.9,3.04,1.0,1,22.0,4.0,3.0,4,2,3,2,Low
8.15,6.1,1.2,6.5,3.29,5.0,1,33.0,2.0,4.0,5,3,1,2,Medium
7.25,6.3,3.0,5.3,3.4,5.0,1,18.0,4.0,5.0,3,3,5,1,Low
8.1,9.4,4.5,4.4,2.9,1.0,0,29.0,1.0,2.0,5,1,3,4,Low
3.9,8.9,4.0,1.3,2.49,5.0,0,30.0,4.0,4.0,1,4,3,3,Low
8.3,6.7,2.8,5.1,3.52,5.0,1,31.0,4.0,4.0,1,5,3,5,Medium
8.3,7.0,5.9,3.9,2.83,5.0,0,21.0,4.0,5.0,5,2,5,5,Medium
8.05,7.2,0.4,7.9,3.29,5.0,1,25.0,2.0,4.0,2,2,2,2,Medium
7.3,6.4,0.5,6.0,3.12,5.0,0,31.0,2.0,3.0,2,1,1,4,Low
8.35,7.9,3.9,1.0,3.69,5.0,0,20.0,3.0,4.0,4,3,3,5,Medium
8.85,5.7,4.9,6.5,2.66,5.0,1,32.0,4.0,2.0,1,1,1,2,High
8.05,9.7,2.8,2.5,2.5,5.0,1,22.0,3.0,5.0,1,1,4,5,Medium
8.8,8.0,5.9,1.6,3.41,5.0,0,31.0,1.0,3.0,5,5,3,4,Medium
9.35,9.4,0.7,0.8,3.6,5.0,0,20.0,4.0,1.0,4,3,4,4,Medium
5.0,7.1,3.6,2.5,3.11,5.0,0,30.0,4.0,4.0,1,2,2,5,Low
6.75,6.2,4.1,1.4,2.93,5.0,0,18.0,5.0,1.0,3,2,1,1,Low
7.95,8.3,1.5,3.1,3.37,5.0,0,20.0,3.0,5.0,1,2,1,2,Low
5.2,7.0,1.2,5.9,3.11,5.0,1,34.0,1.0,2.0,4,2,5,5,Low
4.85,6.8,2.4,4.5,3.42,5.0,1,29.0,5.0,3.0,3,5,2,1,Low
8.5,7.7,3.0,4.1,3.05,5.0,1,20.0,2.0,1.0,1,2,3,4,Medium
6.9,9.7,3.6,4.4,2.65,1.0,1,29.0,4.0,2.0,3,3,4,3,Low
8.15,9.5,2.9,1.7,3.12,5.0,0,34.0,5.0,5.0,3,3,4,3,Medium
9.4,9.3,0.3,1.3,3.73,5.0,0,19.0,3.0,4.0,4,3,4,4,Medium
6.2,6.4,5.1,5.0,2.79,5.0,1,25.0,1.0,1.0,2,3,2,3,Low
3.1,7.8,0.0,6.8,2.8,5.0,0,29.0,3.0,1.0,2,3,1,3,Low
9.55,5.6,4.1,5.6,3.28,5.0,0,24.0,5.0,2.0,1,2,5,1,High
9.3,9.8,4.6,1.0,3.48,5.0,1,30.0,4.0,1.0,3,3,1,5,Medium
8.75,9.7,3.8,0.9,3.57,5.0,0,27.0,4.0,4.0,2,2,2,1,Medium
4.85,8.0,2.1,2.4,3.82,5.0,1,23.0,3.0,4.0,1,2,4,2,Low
7.85,7.5,4.1,2.4,3.53,5.0,1,20.0,3.0,4.0,1,3,3,1,Low
9.25,5.3,2.2,3.2,3.7,5.0,1,26.0,2.0,1.0,4,1,2,4,High
8.05,7.7,5.5,4.4,2.8,1.0,1,20.0,4.0,1.0,3,4,3,3,Low
5.85,9.5,5.3,0.4,2.99,5.0,0,28.0,2.0,1.0,1,1,1,2,Low
9.5,6.9,4.4,2.1,2.84,5.0,0,28.0,2.0,4.0,1,2,4,1,Medium
7.3,8.7,1.4,2.5,3.43,5.0,0,24.0,1.0,2.0,2,5,2,2,Low
5.05,7.5,4.1,6.9,3.01,1.0,1,19.0,1.0,3.0,3,3,3,2,Low
9.25,7.5,4.8,0.4,3.06,5.0,1,20.0,4.0,2.0,1,2,2,3,Medium
7.7,6.0,1.8,7.0,3.13,5.0,0,18.0,5.0,2.0,2,2,4,4,Low
3.1,8.9,2.0,5.7,2.85,5.0,1,29.0,4.0,5.0,1,3,1,1,Low
8.1,8.9,0.8,7.4,3.02,5.0,1,24.0,5.0,3.0,4,3,2,3,Medium
7.2,9.1,0.2,3.8,2.65,5.0,1,25.0,3.0,3.0,3,2,3,3,Low
9.25,5.7,1.7,9.0,3.02,5.0,1,29.0,4.0,3.0,3,1,2,2,High
7.15,8.6,1.9,3.7,2.86,5.0,1,18.0,5.0,4.0,1,3,1,3,Low
9.25,5.1,0.5,9.7,3.1,5.0,1,21.0,4.0,1.0,2,3,4,2,High
7.8,9.2,4.2,1.6,3.27,5.0,0,22.0,3.0,4.0,2,2,1,3,Low
9.05,7.0,1.2,4.4,3.8,5.0,0,25.0,1.0,2.0,4,3,1,3,Medium
9.85,9.7,3.9,0.4,3.3,5.0,1,23.0,2.0,1.0,3,1,1,2,Medium
10.2,9.7,0.2,1.5,3.4,5.0,0,18.0,3.0,2.0,2,3,1,5,Medium
4.6,8.7,0.6,3.5,3.03,5.0,1,28.0,5.0,4.0,2,2,5,4,Low
9.15,5.8,2.1,6.9,2.78,5.0,0,32.0,4.0,3.0,4,5,1,2,High
9.25,7.8,0.6,5.6,3.02,5.0,0,21.0,5.0,4.0,2,3,4,4,Medium
9.0,8.2,3.8,1.5,3.41,5.0,1,29.0,4.0,5.0,2,3,3,4,Medium
9.05,5.9,5.7,2.6,3.17,5.0,0,33.0,3.0,5.0,3,4,3,3,High
9.4,6.7,4.9,2.8,3.53,5.0,1,18.0,4.0,4.0,3,1,2,4,Medium
8.6,6.9,1.3,5.7,3.23,5.0,0,28.0,1.0,3.0,5,5,1,1,Medium
5.1,6.6,2.4,2.9,3.32,5.0,1,33.0,5.0,5.0,5,5,3,2,Low
4.6,5.3,6.0,0.5,3.77,5.0,0,20.0,4.0,5.0,2,4,2,2,Medium
4.4,8.3,2.9,0.5,3.26,5.0,0,34.0,2.0,4.0,5,2,2,4,Low
7.2,5.4,4.7,3.7,3.25,5.0,0,25.0,5.0,3.0,1,3,2,1,Medium
6.1,9.3,3.3,1.5,3.64,5.0,1,18.0,5.0,3.0,3,3,2,3,Low
8.05,6.4,3.0,6.7,3.08,5.0,1,21.0,2.0,2.0,3,1,1,2,Medium
9.85,9.0,2.4,1.7,3.03,5.0,1,26.0,4.0,3.0,5,2,2,4,Medium
7.65,5.4,1.5,8.3,2.91,5.0,1,29.0,5.0,2.0,1,2,1,4,Medium
8.25,9.4,1.3,3.2,2.9,5.0,0,18.0,3.0,5.0,3,1,4,3,Medium
9.85,9.6,0.9,2.3,3.39,5.0,0,34.0,5.0,4.0,3,3,3,3,Medium
9.15,9.7,4.8,0.0,3.25,5.0,1,28.0,5.0,2.0,4,4,5,3,Medium
8.45,5.0,2.8,9.3,2.85,5.0,1,19.0,5.0,5.0,2,5,3,3,High
8.7,8.4,1.8,6.3,2.75,5.0,1,21.0,1.0,4.0,2,1,2,5,Medium
7.4,6.2,3.2,7.2,2.98,1.0,1,24.0,5.0,2.0,4,2,3,2,Low
8.5,5.8,4.0,6.2,2.81,5.0,1,33.0,4.0,4.0,3,1,5,5,High
9.15,8.0,1.6,6.8,3.15,5.0,0,32.0,2.0,5.0,5,4,3,3,Medium
7.8,9.6,2.6,2.1,2.78,5.0,1,32.0,1.0,3.0,3,2,3,3,Low
10.35,6.4,4.1,0.7,3.76,5.0,1,20.0,5.0,2.0,2,3,2,4,Medium
5.6,9.1,0.8,3.6,2.87,5.0,0,28.0,4.0,2.0,1,1,3,3,Low
6.25,8.6,1.4,6.3,3.18,5.0,1,30.0,1.0,4.0,2,2,2,3,Low
8.0,5.9,0.6,9.6,2.63,5.0,0,20.0,4.0,1.0,2,3,5,1,Medium
7.7,9.9,4.3,2.2,2.84,5.0,0,29.0,4.0,3.0,4,1,1,2,Low
8.8,7.2,3.8,5.1,2.93,5.0,1,21.0,2.0,5.0,1,1,4,1,Medium
10.65,6.9,5.2,1.6,3.32,5.0,1,18.0,4.0,5.0,3,5,5,1,Medium
7.65,8.4,0.1,5.8,3.23,5.0,1,22.0,5.0,1.0,1,1,2,3,Low
9.55,9.6,1.4,0.1,3.71,5.0,0,18.0,2.0,5.0,3,3,1,2,Medium
9.3,7.3,4.1,3.6,3.09,5.0,1,25.0,2.0,4.0,1,1,3,2,Medium
5.8,9.9,1.1,0.1,3.5,5.0,1,34.0,2.0,5.0,3,2,3,4,Low
8.2,5.6,1.7,9.9,3.21,5.0,0,34.0,3.0,4.0,1,1,2,2,High
10.25,5.0,1.1,5.9,3.52,5.0,1,24.0,4.0,2.0,1,5,4,4,High
5.25,7.5,0.3,9.2,2.61,1.0,1,19.0,3.0,1.0,2,3,4,1,Low
9.1,7.5,2.6,3.8,3.13,5.0,0,24.0,4.0,2.0,1,1,2,3,Medium
10.4,7.6,4.2,1.5,3.62,5.0,1,23.0,4.0,3.0,4,3,3,5,Medium
7.95,5.4,3.7,6.1,3.05,5.0,1,33.0,1.0,3.0,4,2,2,1,Medium
4.7,7.7,3.2,6.1,3.0,5.0,1,22.0,1.0,3.0,3,4,5,1,Low
6.05,7.3,4.3,3.5,3.12,5.0,1,23.0,2.0,4.0,4,3,5,3,Low
4.8,6.6,3.7,4.5,3.18,5.0,0,29.0,1.0,2.0,3,3,2,2,Low
3.7,9.5,0.6,6.7,2.9,1.0,1,21.0,2.0,1.0,1,1,4,2,Low
8.45,5.4,4.6,0.3,3.69,5.0,0,24.0,1.0,3.0,5,3,1,2,High
5.55,8.2,4.6,2.3,2.98,5.0,1,32.0,4.0,3.0,2,4,4,2,Low
7.1,5.9,2.1,8.4,2.69,5.0,1,32.0,3.0,4.0,5,4,2,2,Medium
8.35,5.7,0.2,11.0,2.58,5.0,1,21.0,4.0,1.0,3,1,5,3,High
4.2,5.6,5.7,1.5,3.27,5.0,0,28.0,1.0,5.0,1,4,3,1,Medium
8.1,5.5,3.0,4.0,3.5,5.0,0,32.0,3.0,2.0,2,5,5,1,High
6.25,9.2,0.3,3.7,3.34,5.0,1,19.0,3.0,2.0,1,1,2,2,Low
7.95,8.1,5.3,2.3,3.42,5.0,0,27.0,1.0,5.0,3,1,1,4,Low
4.25,7.0,0.6,5.6,2.82,5.0,0,22.0,3.0,1.0,2,3,2,4,Low
9.3,5.3,1.3,5.8,3.06,5.0,1,33.0,3.0,3.0,5,5,3,1,High
9.2,5.7,0.8,8.9,2.89,5.0,1,26.0,1.0,1.0,4,2,3,2,High
6.4,7.6,0.8,5.6,2.78,5.0,1,18.0,5.0,3.0,4,4,1,4,Low
4.35,6.3,2.3,5.1,2.87,5.0,1,24.0,3.0,4.0,2,4,2,5,Low
8.1,5.1,4.6,6.5,2.92,5.0,0,26.0,5.0,4.0,1,1,5,1,High
8.45,8.3,4.6,5.0,2.88,1.0,1,28.0,4.0,1.0,3,1,5,5,Low
8.5,8.5,1.5,5.1,3.17,5.0,1,27.0,4.0,2.0,1,2,1,1,Medium
9.75,9.9,3.6,0.6,3.5,5.0,0,31.0,4.0,1.0,2,1,5,5,Medium
9.8,7.2,0.4,7.0,3.32,5.0,0,34.0,4.0,3.0,2,1,2,3,Medium
4.45,6.9,2.0,5.2,3.23,5.0,0,31.0,3.0,2.0,2,1,3,5,Low
3.1,5.8,4.2,7.3,2.83,5.0,1,30.0,3.0,4.0,2,2,2,2,Medium
6.75,6.4,1.2,8.2,2.75,1.0,1,28.0,4.0,5.0,4,4,3,3,Low
6.7,6.6,0.8,7.2,3.1,5.0,0,21.0,5.0,3.0,2,2,3,3,Low
9.45,8.9,2.9,2.6,2.77,5.0,1,23.0,3.0,5.0,3,1,2,2,Medium
5.7,6.2,1.3,9.5,3.04,5.0,0,29.0,2.0,1.0,4,3,3,3,Low
7.8,9.7,0.9,3.5,3.36,5.0,1,34.0,1.0,2.0,3,3,5,1,Low
4.4,6.3,0.2,8.7,3.27,5.0,1,28.0,4.0,2.0,1,1,4,4,Low
7.25,5.2,1.3,8.0,3.17,5.0,1,25.0,1.0,4.0,3,1,4,5,Medium
6.65,6.9,1.0,6.0,3.24,5.0,0,27.0,1.0,5.0,3,4,4,3,Low
9.5,9.7,0.3,4.7,2.64,5.0,0,25.0,1.0,2.0,3,1,3,1,Medium
6.25,6.6,4.9,4.9,3.14,5.0,0,32.0,3.0,2.0,4,2,2,2,Low
8.9,6.4,1.8,6.2,3.39,5.0,0,25.0,5.0,2.0,4,2,1,1,Medium
10.9,7.0,4.6,0.8,3.39,5.0,1,31.0,1.0,1.0,2,3,1,1,Medium
9.55,6.2,4.5,4.0,3.34,5.0,1,21.0,5.0,2.0,2,5,5,1,Medium
5.95,8.6,4.5,1.1,3.36,5.0,0,18.0,4.0,5.0,3,4,2,3,Low
8.35,5.0,2.7,8.9,3.15,5.0,0,33.0,3.0,4.0,2,3,3,3,High
4.95,6.3,1.4,7.0,2.48,1.0,1,20.0,4.0,4.0,2,4,4,1,Low
9.2,6.1,1.6,6.9,3.22,5.0,1,23.0,4.0,2.0,2,1,4,3,Medium
9.45,8.6,3.5,1.2,3.17,5.0,1,26.0,5.0,3.0,4,3,2,2,Medium
8.85,9.1,1.1,4.2,2.81,1.0,1,28.0,2.0,1.0,1,3,1,3,Low
8.85,7.3,4.7,3.3,2.82,1.0,0,28.0,5.0,4.0,1,3,1,1,Low
5.85,8.4,0.1,4.4,3.51,5.0,1,23.0,4.0,3.0,5,3,3,5,Low
6.5,9.3,4.1,5.5,2.47,1.0,1,33.0,4.0,3.0,1,2,2,3,Low
6.15,9.0,1.8,4.1,2.79,5.0,1,32.0,4.0,1.0,1,2,1,3,Low
4.25,6.1,1.6,5.7,3.07,5.0,0,32.0,4.0,2.0,2,3,1,2,Low
7.1,6.0,3.5,4.3,2.88,5.0,1,28.0,5.0,1.0,5,2,2,4,Low
5.1,9.9,0.5,2.4,3.3,5.0,0,25.0,2.0,4.0,4,4,1,4,Low
7.4,5.9,2.5,5.4,3.29,5.0,0,30.0,3.0,3.0,1,2,3,3,Medium
8.35,7.0,3.3,2.0,3.44,5.0,0,21.0,5.0,5.0,4,2,1,1,Medium
8.9,8.5,5.6,1.5,3.33,5.0,0,24.0,5.0,2.0,3,3,2,3,Medium
7.7,7.5,0.1,10.2,2.86,1.0,1,33.0,1.0,4.0,3,1,4,1,Low
8.65,5.1,1.6,8.9,3.49,5.0,0,21.0,5.0,2.0,2,2,4,4,High
8.3,7.1,4.4,0.3,3.54,5.0,1,34.0,4.0,3.0,1,2,5,5,Medium
7.45,5.7,4.1,4.5,3.62,5.0,0,33.0,5.0,3.0,2,2,2,4,Medium
10.35,9.9,1.5,1.4,3.36,5.0,1,18.0,1.0,1.0,2,4,1,3,Medium
7.8,6.3,4.7,4.1,2.85,1.0,0,25.0,5.0,5.0,4,2,3,1,Low
6.0,6.8,2.1,5.3,3.23,5.0,1,34.0,1.0,4.0,2,1,4,4,Low
5.1,8.4,0.9,3.5,3.52,5.0,0,29.0,4.0,5.0,1,2,2,2,Low
7.2,8.9,3.7,1.9,3.1,5.0,0,27.0,5.0,2.0,2,2,4,1,Low
6.0,5.8,6.0,1.6,2.99,5.0,0,18.0,4.0,2.0,2,2,2,3,Medium
6.8,9.3,2.9,0.0,3.38,5.0,1,25.0,3.0,4.0,2,5,5,2,Low
4.25,5.6,2.4,6.7,2.9,5.0,1,31.0,4.0,3.0,1,2,5,1,Medium
7.0,8.2,5.6,0.2,3.4,5.0,1,27.0,5.0,3.0,5,4,4,1,Low
7.65,9.3,2.9,4.2,2.82,1.0,1,27.0,2.0,4.0,2,3,2,3,Low
3.85,9.2,3.1,4.4,2.85,5.0,1,31.0,2.0,5.0,2,3,5,2,Low
8.35,8.5,0.0,2.6,3.19,5.0,1,20.0,1.0,4.0,3,1,5,3,Medium
4.8,6.4,3.1,4.2,3.38,5.0,1,33.0,3.0,5.0,3,3,4,5,Low
6.65,8.0,0.5,8.4,2.91,5.0,0,34.0,3.0,3.0,2,4,2,3,Low
7.3,7.1,3.4,2.7,3.18,5.0,0,29.0,3.0,1.0,2,3,3,2,Low
3.9,5.3,4.0,4.2,3.04,5.0,1,25.0,1.0,4.0,1,2,1,4,Medium
8.45,8.6,0.5,7.8,2.92,1.0,1,18.0,2.0,1.0,1,3,1,1,Low
9.55,8.6,0.3,3.1,3.56,5.0,0,32.0,5.0,5.0,3,5,4,2,Medium
4.6,5.1,2.2,7.3,3.61,5.0,0,34.0,5.0,4.0,4,5,1,2,Medium
6.35,9.6,2.3,4.2,2.98,1.0,1,19.0,2.0,3.0,4,3,3,3,Low
2.75,7.3,5.6,3.2,2.77,1.0,0,32.0,1.0,4.0,4,4,3,2,Low
8.8,5.1,2.6,9.9,2.97,5.0,0,21.0,5.0,2.0,3,4,2,5,High
7.0,7.7,0.5,5.3,3.12,5.0,1,28.0,1.0,5.0,2,3,1,4,Low
9.1,9.2,3.2,0.4,2.95,5.0,0,20.0,2.0,3.0,2,2,3,3,Medium
8.2,9.4,3.4,1.1,3.04,5.0,1,24.0,5.0,1.0,2,4,1,3,Medium
9.85,5.1,4.0,5.0,3.25,5.0,1,29.0,4.0,3.0,2,3,3,3,High
9.35,7.6,2.6,6.0,2.83,5.0,0,27.0,4.0,4.0,1,4,4,3,Medium
7.3,6.9,1.5,5.3,3.05,5.0,1,21.0,1.0,2.0,5,4,3,3,Low
9.35,8.3,0.9,3.1,3.1,5.0,0,22.0,5.0,4.0,2,1,2,4,Medium
5.45,7.4,3.3,3.1,3.75,5.0,1,28.0,3.0,4.0,1,5,2,5,Low
8.3,8.7,0.8,5.5,3.22,5.0,0,34.0,2.0,1.0,2,1,3,5,Medium
2.65,9.8,0.3,4.7,2.53,1.0,0,31.0,5.0,3.0,2,3,3,1,Low
8.7,9.8,2.2,1.3,3.06,5.0,0,31.0,5.0,3.0,2,3,2,1,Medium
8.9,6.6,5.5,2.7,3.05,5.0,0,19.0,5.0,2.0,2,3,4,4,Medium
9.3,5.2,4.9,6.1,3.2,5.0,1,23.0,5.0,1.0,1,1,1,3,High
7.15,7.4,4.9,3.1,2.83,5.0,1,28.0,3.0,3.0,1,3,3,4,Low
7.45,5.9,3.6,6.3,2.94,5.0,1,25.0,2.0,1.0,2,3,3,1,Medium
4.7,5.2,3.9,4.0,3.26,5.0,0,30.0,4.0,5.0,5,5,1,2,Medium
4.7,9.6,0.7,1.4,3.57,5.0,1,32.0,3.0,4.0,2,2,4,4,Low
8.75,5.0,1.4,10.0,3.07,5.0,1,25.0,4.0,4.0,4,3,3,5,High
8.95,9.5,0.0,8.5,2.79,1.0,1,31.0,5.0,5.0,2,1,4,3,Low
4.85,9.6,4.6,0.5,3.57,5.0,1,28.0,5.0,3.0,3,4,1,4,Low
6.0,9.4,5.1,0.6,2.98,1.0,1,21.0,5.0,2.0,3,2,5,2,Low
7.15,9.5,1.4,3.4,3.06,5.0,1,26.0,4.0,1.0,3,2,1,3,Low
7.3,6.1,3.3,4.4,3.47,5.0,0,24.0,4.0,2.0,4,2,4,3,Low
4.4,6.2,0.0,6.5,3.29,5.0,0,22.0,4.0,4.0,5,5,5,4,Low
8.75,7.6,2.5,2.8,3.7,5.0,1,21.0,4.0,2.0,2,2,1,3,Medium
9.1,7.6,1.9,4.2,2.79,5.0,0,31.0,1.0,3.0,5,5,5,4,Medium
7.85,8.4,4.5,2.8,2.94,1.0,1,26.0,4.0,2.0,2,2,2,3,Low
8.75,9.7,2.6,0.6,2.84,5.0,1,29.0,4.0,1.0,4,2,1,1,Medium
10.45,6.0,2.7,4.3,3.68,5.0,1,19.0,5.0,2.0,2,3,3,1,Medium
4.15,7.9,3.3,3.6,2.79,1.0,1,33.0,3.0,1.0,4,5,5,1,Low
7.6,8.6,2.5,5.3,3.21,1.0,1,23.0,5.0,1.0,2,3,1,5,Low
5.9,6.1,1.0,7.2,3.53,5.0,1,24.0,4.0,1.0,1,1,5,2,Low
6.55,7.9,4.0,1.5,3.29,5.0,1,34.0,5.0,3.0,5,3,3,4,Low
7.6,9.9,3.7,3.5,2.73,5.0,1,19.0,3.0,4.0,2,2,1,3,Low
7.65,6.6,1.0,8.1,3.09,5.0,0,22.0,2.0,1.0,4,3,3,1,Low
9.15,8.5,3.0,6.1,2.99,5.0,0,23.0,4.0,2.0,1,4,1,4,Medium
7.75,5.1,1.5,8.9,2.66,5.0,0,19.0,4.0,5.0,4,3,4,5,Medium
9.75,5.4,4.9,1.3,3.67,5.0,0,21.0,4.0,5.0,1,2,1,1,High
7.5,10.0,0.8,2.5,3.2,5.0,0,22.0,1.0,4.0,2,4,2,5,Low
8.05,5.2,0.1,8.8,3.28,5.0,0,27.0,5.0,3.0,1,1,2,2,High
8.9,5.2,2.8,6.0,3.0,5.0,1,21.0,4.0,2.0,2,1,4,2,High
10.8,8.1,3.7,1.0,3.46,5.0,0,29.0,4.0,3.0,2,1,1,3,Medium
9.15,9.4,0.9,2.8,3.69,5.0,0,34.0,3.0,3.0,1,1,5,1,Medium
8.7,9.0,2.5,5.9,2.81,5.0,1,33.0,5.0,4.0,2,5,5,1,Medium
9.75,7.8,2.1,1.3,3.28,5.0,0,33.0,5.0,2.0,3,3,2,1,Medium
9.7,9.6,0.7,4.7,2.75,5.0,1,27.0,4.0,4.0,2,2,2,1,Medium
8.75,7.6,0.8,6.3,2.93,5.0,0,24.0,5.0,1.0,3,1,2,4,Medium
6.8,5.9,0.4,9.1,3.06,5.0,0,30.0,2.0,4.0,2,3,3,1,Medium
4.55,8.4,2.2,2.4,3.52,5.0,1,29.0,5.0,4.0,3,1,2,3,Low
7.45,8.2,3.0,4.4,2.99,5.0,0,27.0,4.0,4.0,1,1,3,2,Low
9.1,5.1,5.3,4.2,3.19,5.0,1,32.0,1.0,5.0,3,4,2,1,High
6.55,8.6,4.3,1.3,2.79,5.0,0,20.0,5.0,2.0,3,3,2,3,Low
6.8,6.5,1.9,7.3,3.0,5.0,1,25.0,3.0,4.0,1,1,2,3,Low
5.9,8.9,1.0,7.5,2.89,1.0,1,33.0,1.0,5.0,1,2,1,4,Low
6.95,5.6,3.4,3.8,3.43,5.0,1,31.0,2.0,2.0,1,2,2,5,Medium
10.25,8.1,1.0,2.3,3.25,5.0,0,31.0,1.0,4.0,2,3,4,4,Medium
9.2,9.8,0.8,2.1,3.28,5.0,1,23.0,2.0,3.0,2,1,3,4,Medium
7.05,8.5,4.7,3.5,2.64,1.0,1,30.0,1.0,4.0,4,3,4,4,Low
5.8,9.3,2.7,3.1,2.98,5.0,1,34.0,2.0,1.0,3,5,2,1,Low
4.5,8.9,1.3,2.5,3.24,5.0,1,21.0,4.0,1.0,1,2,2,2,Low
8.35,7.4,1.9,6.1,3.31,5.0,1,23.0,2.0,5.0,1,1,3,2,Medium
5.65,5.8,4.7,3.3,2.73,5.0,0,34.0,2.0,4.0,3,1,4,2,Medium
7.6,9.7,0.1,7.4,2.95,1.0,0,23.0,5.0,2.0,1,5,3,5,Low
5.45,9.4,0.4,4.3,3.42,5.0,0,20.0,2.0,5.0,3,1,3,3,Low
9.15,9.1,0.1,2.7,3.48,5.0,0,29.0,3.0,1.0,1,1,4,3,Medium
9.7,6.6,2.7,5.7,2.88,5.0,1,29.0,5.0,2.0,2,3,5,1,Medium
5.95,9.6,2.0,2.1,3.09,5.0,0,27.0,4.0,1.0,3,1,4,2,Low
9.55,6.8,2.5,3.3,2.86,5.0,0,20.0,4.0,5.0,2,2,3,2,Medium
10.8,5.5,0.6,5.0,3.19,5.0,0,21.0,2.0,2.0,3,1,1,3,High
8.55,8.1,0.9,7.5,3.02,5.0,1,28.0,3.0,5.0,1,1,1,1,Medium
4.3,7.4,5.9,1.4,2.99,5.0,0,22.0,3.0,5.0,1,2,3,2,Low
4.7,5.2,5.1,2.9,3.59,5.0,0,24.0,1.0,3.0,2,1,5,5,Medium
5.25,9.5,1.3,2.8,3.24,5.0,0,30.0,2.0,2.0,5,5,1,4,Low
8.45,9.8,0.2,3.0,3.54,5.0,0,31.0,3.0,5.0,1,2,2,2,Medium
6.2,8.5,1.1,6.1,3.48,5.0,0,23.0,3.0,3.0,4,1,1,1,Low
9.4,9.8,0.2,5.2,3.04,5.0,1,27.0,1.0,4.0,4,2,4,4,Medium
5.55,7.5,5.2,3.3,2.92,5.0,1,20.0,4.0,4.0,3,4,1,4,Low
5.8,5.4,4.2,3.5,3.38,5.0,0,29.0,5.0,4.0,2,2,1,1,Medium
3.15,6.8,5.2,4.0,2.84,5.0,0,21.0,1.0,4.0,5,5,4,4,Low
8.3,5.7,4.2,6.2,2.81,5.0,1,29.0,5.0,4.0,2,5,4,4,High
9.2,7.6,2.6,2.7,3.29,5.0,1,20.0,5.0,3.0,2,3,1,4,Medium
8.95,5.5,4.9,2.9,3.03,5.0,0,33.0,2.0,3.0,3,3,3,3,High
